asset,entry_ts,entry_price,direction,take_profit,stop_loss,position_usd,leverage,confidence,entry_confidence,breakeven_activated,rr_ratio,max_hold_bar,exit_ts,exit_price,outcome,pnl_usd,fold
ATOM,2025-03-15 16:00:00+00:00,4.7038960456848145,-1.0,4.1211724376678465,4.7755241729531965,8090.149992207878,5.0,0.9865643978118896,0.9865643978118896,False,8.14,2025-03-20 20:00:00+00:00,2025-03-18 04:00:00+00:00,4.6562371253967285,mss_invalidation,71.45056319453954,2
TRX,2025-03-18 16:00:00+00:00,0.230428084731102,-1.0,0.21477371060848235,0.23235231345040458,1632.2155824456252,1.0,0.830732524394989,0.830732524394989,False,8.14,2025-03-23 20:00:00+00:00,2025-03-18 20:00:00+00:00,0.23039740324020386,mss_invalidation,-1.9045508131793132,2
UNI,2025-03-19 08:00:00+00:00,6.630810260772705,-1.0,5.84914142036438,6.726892647709166,3263.4788894846606,2.0,0.8756746053695679,0.8756746053695679,False,8.14,2025-03-24 12:00:00+00:00,2025-03-19 12:00:00+00:00,6.631664276123047,mss_invalidation,-4.6628423901857055,2
TRX,2025-03-18 20:00:00+00:00,0.23687347769737244,-1.0,0.2186855707168579,0.2391091271511146,4895.218334226991,3.0,0.9216206669807434,0.9216206669807434,False,8.14,2025-03-24 00:00:00+00:00,2025-03-24 00:00:00+00:00,0.22687290608882904,time,201.77621641979817,2
TRX,2025-03-24 00:00:00+00:00,0.22687290608882904,-1.0,0.2106211678981781,0.22887056253424712,3362.035576499467,2.0,0.8649357557296753,0.8649357557296753,False,8.14,2025-03-29 04:00:00+00:00,2025-03-24 08:00:00+00:00,0.22887056253424712,sl,-33.97396977936173,2
UNI,2025-03-24 00:00:00+00:00,6.760211944580078,1.0,7.020763537730513,6.784326815605164,1681.0177882497335,1.0,0.7564936280250549,0.7564936280250549,True,3.15,2025-03-29 04:00:00+00:00,2025-03-24 08:00:00+00:00,7.020763537730513,tp,63.10864656448458,2
SUI,2025-03-26 04:00:00+00:00,2.550969362258911,-1.0,2.205601553916931,2.593421819976398,1688.3014574460142,1.0,0.7901194095611572,0.7901194095611572,False,8.14,2025-03-31 08:00:00+00:00,2025-03-26 08:00:00+00:00,2.5524418354034424,mss_invalidation,-3.169314988818771,2
ATOM,2025-03-22 16:00:00+00:00,5.0144147872924805,-1.0,4.397235780715943,5.090278156859534,3261.1474682895678,2.0,0.8969936370849609,0.8969936370849609,False,8.14,2025-03-27 20:00:00+00:00,2025-03-27 20:00:00+00:00,4.811669826507568,time,128.59496009739243,2
SUI,2025-03-31 08:00:00+00:00,2.229647397994995,-1.0,1.7734014711380004,2.285728944829532,3439.3157374463153,2.0,0.8648179769515991,0.8648179769515991,False,8.14,2025-04-05 12:00:00+00:00,2025-03-31 12:00:00+00:00,2.285728944829532,sl,-90.97902502033,2
LINK,2025-03-29 04:00:00+00:00,13.89516544342041,-1.0,11.943545612335205,14.135057686873845,1719.6578687231577,1.0,0.8378989100456238,0.8378989100456238,False,8.14,2025-04-03 08:00:00+00:00,2025-04-01 12:00:00+00:00,14.135057686873845,sl,-31.92448450334821,2
OP,2025-04-03 08:00:00+00:00,0.6748706102371216,-1.0,0.5443443205356597,0.690914843836001,5066.795974026714,3.0,0.922541081905365,0.922541081905365,False,8.14,2025-04-08 12:00:00+00:00,2025-04-03 20:00:00+00:00,0.690914843836001,sl,-127.04378899125778,2
APT,2025-04-04 08:00:00+00:00,4.762866973876953,-1.0,3.82201086807251,4.8785165888241355,3314.3420881888474,2.0,0.8932742476463318,0.8932742476463318,False,8.14,2025-04-09 12:00:00+00:00,2025-04-04 20:00:00+00:00,4.8785165888241355,sl,-84.78588424381802,2
TRX,2025-03-31 16:00:00+00:00,0.23910580575466156,-1.0,0.22523099970817567,0.24081129075586796,5090.739337404226,3.0,0.9427040815353394,0.9427040815353394,False,8.14,2025-04-05 20:00:00+00:00,2025-04-05 20:00:00+00:00,0.2374226152896881,time,30.745629776845092,2
AVAX,2025-04-06 00:00:00+00:00,17.38176155090332,-1.0,15.107271469116212,17.199133920669556,4930.982941433042,3.0,0.9557375907897949,0.9557375907897949,True,8.14,2025-04-11 04:00:00+00:00,2025-04-07 04:00:00+00:00,15.107271469116212,tp,640.3126973901509,2
APT,2025-04-06 12:00:00+00:00,4.655439853668213,-1.0,4.023807905197144,4.606045174598694,4930.982941433042,3.0,0.9577752947807312,0.9577752947807312,True,8.14,2025-04-11 16:00:00+00:00,2025-04-07 04:00:00+00:00,4.023807905197144,tp,664.0855785593802,2
FIL,2025-04-07 04:00:00+00:00,2.2086100578308105,-1.0,1.774952844619751,2.2619150100094934,5909.281648395189,3.0,0.9289962649345398,0.9289962649345398,False,8.14,2025-04-12 08:00:00+00:00,2025-04-07 08:00:00+00:00,2.2619150100094934,sl,-150.30297586902685,2
AVAX,2025-04-07 04:00:00+00:00,14.856781959533691,-1.0,12.014871280670166,15.206108358860016,3939.5210989301263,2.0,0.9146813154220581,0.9146813154220581,False,8.14,2025-04-12 08:00:00+00:00,2025-04-07 08:00:00+00:00,15.206108358860016,sl,-97.75104139673674,2
TRX,2025-04-07 00:00:00+00:00,0.22625501453876495,-1.0,0.21179819875955583,0.22803203991800547,1643.6609804776804,1.0,0.7972379922866821,0.7972379922866821,False,8.14,2025-04-12 04:00:00+00:00,2025-04-07 20:00:00+00:00,0.22803203991800547,sl,-15.046206975174616,2
AVAX,2025-04-11 12:00:00+00:00,19.20369529724121,-1.0,15.860584144592284,19.614629036358423,5711.956480214485,3.0,0.9572725296020508,0.9572725296020508,False,8.14,2025-04-16 16:00:00+00:00,2025-04-12 12:00:00+00:00,19.140962600708008,mss_invalidation,11.233700379471548,2
SUI,2025-04-12 12:00:00+00:00,2.322634696960449,-1.0,1.9908593492507936,2.3634163754497255,5720.381755499089,3.0,0.9422444105148315,0.9422444105148315,False,8.14,2025-04-17 16:00:00+00:00,2025-04-13 00:00:00+00:00,2.346585273742676,mss_invalidation,-66.42400845443508,2
